canton_code,canton_name,noga_division,noga_label,year,etablissements,emplois,emplois_eq_plein_temps
17,"St. Gallen",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,67,738,378
17,"St. Gallen",92,"92 Organisation de jeux de hasard et d'argent",2023,,152,114
17,"St. Gallen",93,"93 Activités sportives, récréatives et de loisirs",2023,521,3249,1565
17,"St. Gallen",94,"94 Activités des organisations associatives",2023,703,5904,2951
17,"St. Gallen",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,133,249,192
17,"St. Gallen",96,"96 Autres services personnels",2023,2664,4412,2848
18,"Graubünden / Grigioni / Grischun",999,"Division économique - total",2023,21073,141221,107719
18,"Graubünden / Grigioni / Grischun",1,"01 Culture et production animale, chasse et services annexes",2023,2165,6148,3856
18,"Graubünden / Grigioni / Grischun",2,"02 Sylviculture et exploitation forestière",2023,133,773,671
18,"Graubünden / Grigioni / Grischun",3,"03 Pêche et aquaculture",2023,10,51,46
18,"Graubünden / Grigioni / Grischun",5,"05 Extraction de houille et de lignite",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",6,"06 Extraction d'hydrocarbures",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",7,"07 Extraction de minerais métalliques",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",8,"08 Autres industries extractives",2023,25,305,279
18,"Graubünden / Grigioni / Grischun",9,"09 Services de soutien aux industries extractives",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",10,"10 Industries alimentaires",2023,199,1898,1579
18,"Graubünden / Grigioni / Grischun",11,"11 Fabrication de boissons",2023,35,355,311
18,"Graubünden / Grigioni / Grischun",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",13,"13 Fabrication de textiles",2023,25,38,24
18,"Graubünden / Grigioni / Grischun",14,"14 Industrie de l'habillement",2023,32,46,27
18,"Graubünden / Grigioni / Grischun",15,"15 Industrie du cuir et de la chaussure",2023,9,,
18,"Graubünden / Grigioni / Grischun",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,326,1636,1445
18,"Graubünden / Grigioni / Grischun",17,"17 Industrie du papier et du carton",2023,4,265,248
18,"Graubünden / Grigioni / Grischun",18,"18 Imprimerie et reproduction d'enregistrements",2023,38,165,129
18,"Graubünden / Grigioni / Grischun",19,"19 Cokéfaction et raffinage",2023,0,0,0
18,"Graubünden / Grigioni / Grischun",20,"20 Industrie chimique",2023,20,1000,945
18,"Graubünden / Grigioni / Grischun",21,"21 Industrie pharmaceutique",2023,,235,227
18,"Graubünden / Grigioni / Grischun",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,8,42,37
18,"Graubünden / Grigioni / Grischun",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,44,439,402
18,"Graubünden / Grigioni / Grischun",24,"24 Métallurgie",2023,4,36,33
18,"Graubünden / Grigioni / Grischun",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,155,1134,1012
18,"Graubünden / Grigioni / Grischun",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,20,1702,1598
18,"Graubünden / Grigioni / Grischun",27,"27 Fabrication d'équipements électriques",2023,14,195,174
18,"Graubünden / Grigioni / Grischun",28,"28 Fabrication de machines et équipements n.c.a.",2023,44,1672,1591
18,"Graubünden / Grigioni / Grischun",29,"29 Industrie automobile",2023,5,18,14
18,"Graubünden / Grigioni / Grischun",30,"30 Fabrication d'autres matériels de transport",2023,,33,30
18,"Graubünden / Grigioni / Grischun",31,"31 Fabrication de meubles",2023,35,174,155
18,"Graubünden / Grigioni / Grischun",32,"32 Autres industries manufacturières",2023,80,215,161
18,"Graubünden / Grigioni / Grischun",33,"33 Réparation et installation de machines et d'équipements",2023,80,1066,987
18,"Graubünden / Grigioni / Grischun",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,67,1349,1168
18,"Graubünden / Grigioni / Grischun",36,"36 Captage, traitement et distribution d'eau",2023,13,,44
18,"Graubünden / Grigioni / Grischun",37,"37 Collecte et traitement des eaux usées",2023,40,136,122
18,"Graubünden / Grigioni / Grischun",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,33,282,251
18,"Graubünden / Grigioni / Grischun",41,"41 Construction de bâtiments",2023,372,4489,4187
18,"Graubünden / Grigioni / Grischun",42,"42 Génie civil",2023,54,1049,981
18,"Graubünden / Grigioni / Grischun",43,"43 Travaux de construction spécialisés",2023,1183,8232,7474
18,"Graubünden / Grigioni / Grischun",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,469,2301,2011
18,"Graubünden / Grigioni / Grischun",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,462,3156,2701
18,"Graubünden / Grigioni / Grischun",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,1607,9194,6704
18,"Graubünden / Grigioni / Grischun",49,"49 Transports terrestres et transport par conduites",2023,366,5816,4914
18,"Graubünden / Grigioni / Grischun",50,"50 Transports par eau",2023,,690,493
18,"Graubünden / Grigioni / Grischun",51,"51 Transports aériens",2023,7,92,82
18,"Graubünden / Grigioni / Grischun",52,"52 Entreposage et services auxiliaires des transports",2023,65,907,813
18,"Graubünden / Grigioni / Grischun",53,"53 Activités de poste et de courrier",2023,73,790,601
18,"Graubünden / Grigioni / Grischun",55,"55 Hébergement",2023,820,12994,11140
18,"Graubünden / Grigioni / Grischun",56,"56 Restauration",2023,946,6408,5038
18,"Graubünden / Grigioni / Grischun",58,"58 Édition",2023,38,264,188
18,"Graubünden / Grigioni / Grischun",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,74,175,109
18,"Graubünden / Grigioni / Grischun",60,"60 Programmation et diffusion",2023,10,283,225
18,"Graubünden / Grigioni / Grischun",61,"61 Télécommunications",2023,16,358,328
18,"Graubünden / Grigioni / Grischun",62,"62 Programmation, conseil et autres activités informatiques",2023,304,1347,1135
18,"Graubünden / Grigioni / Grischun",63,"63 Services d'information",2023,19,147,77
18,"Graubünden / Grigioni / Grischun",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,224,1778,1434
18,"Graubünden / Grigioni / Grischun",65,"65 Assurance",2023,49,590,472
18,"Graubünden / Grigioni / Grischun",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,225,1192,956
18,"Graubünden / Grigioni / Grischun",68,"68 Activités immobilières",2023,732,1922,1035
18,"Graubünden / Grigioni / Grischun",69,"69 Activités juridiques et comptables",2023,567,1982,1475
18,"Graubünden / Grigioni / Grischun",70,"70 Activités des sièges sociaux, conseil de gestion",2023,546,1261,907
18,"Graubünden / Grigioni / Grischun",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,977,4155,3359
18,"Graubünden / Grigioni / Grischun",72,"72 Recherche-développement scientifique",2023,41,544,460
18,"Graubünden / Grigioni / Grischun",73,"73 Publicité et études de marché",2023,126,385,281
18,"Graubünden / Grigioni / Grischun",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,500,809,517
18,"Graubünden / Grigioni / Grischun",75,"75 Activités vétérinaires",2023,41,205,152
18,"Graubünden / Grigioni / Grischun",77,"77 Activités de location et location-bail",2023,53,161,120
18,"Graubünden / Grigioni / Grischun",78,"78 Activités liées à l'emploi",2023,32,720,541
18,"Graubünden / Grigioni / Grischun",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,112,605,420
18,"Graubünden / Grigioni / Grischun",80,"80 Enquêtes et sécurité",2023,14,301,210
18,"Graubünden / Grigioni / Grischun",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,562,3240,2191
18,"Graubünden / Grigioni / Grischun",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,75,168,111
18,"Graubünden / Grigioni / Grischun",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,397,4829,3871
18,"Graubünden / Grigioni / Grischun",85,"85 Enseignement",2023,978,10190,5798
18,"Graubünden / Grigioni / Grischun",86,"86 Activités pour la santé humaine",2023,1444,11468,7828
18,"Graubünden / Grigioni / Grischun",87,"87 Hébergement médico-social et social",2023,100,5198,3485
18,"Graubünden / Grigioni / Grischun",88,"88 Action sociale sans hébergement",2023,285,1957,1031
18,"Graubünden / Grigioni / Grischun",90,"90 Activités créatives, artistiques et de spectacle",2023,386,658,285
18,"Graubünden / Grigioni / Grischun",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,62,433,211
18,"Graubünden / Grigioni / Grischun",92,"92 Organisation de jeux de hasard et d'argent",2023,,88,79
18,"Graubünden / Grigioni / Grischun",93,"93 Activités sportives, récréatives et de loisirs",2023,446,1769,995
18,"Graubünden / Grigioni / Grischun",94,"94 Activités des organisations associatives",2023,469,2613,1530
18,"Graubünden / Grigioni / Grischun",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,80,180,134
18,"Graubünden / Grigioni / Grischun",96,"96 Autres services personnels",2023,992,1655,1059
19,"Aargau",999,"Division économique - total",2023,46890,363288,278394
19,"Aargau",1,"01 Culture et production animale, chasse et services annexes",2023,3022,9370,5952
19,"Aargau",2,"02 Sylviculture et exploitation forestière",2023,91,501,400
19,"Aargau",3,"03 Pêche et aquaculture",2023,4,12,9
19,"Aargau",5,"05 Extraction de houille et de lignite",2023,0,0,0
19,"Aargau",6,"06 Extraction d'hydrocarbures",2023,0,0,0
19,"Aargau",7,"07 Extraction de minerais métalliques",2023,0,0,0
19,"Aargau",8,"08 Autres industries extractives",2023,29,427,398
19,"Aargau",9,"09 Services de soutien aux industries extractives",2023,0,0,0
19,"Aargau",10,"10 Industries alimentaires",2023,314,6857,5844
19,"Aargau",11,"11 Fabrication de boissons",2023,46,797,703
19,"Aargau",12,"12 Fabrication de produits à base de tabac",2023,,53,49
19,"Aargau",13,"13 Fabrication de textiles",2023,65,512,408
19,"Aargau",14,"14 Industrie de l'habillement",2023,117,307,207
19,"Aargau",15,"15 Industrie du cuir et de la chaussure",2023,19,67,50
19,"Aargau",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,434,2668,2381
19,"Aargau",17,"17 Industrie du papier et du carton",2023,21,1178,1112
19,"Aargau",18,"18 Imprimerie et reproduction d'enregistrements",2023,146,1722,1507
19,"Aargau",19,"19 Cokéfaction et raffinage",2023,,40,36
19,"Aargau",20,"20 Industrie chimique",2023,59,2864,2712
19,"Aargau",21,"21 Industrie pharmaceutique",2023,20,8181,7828
19,"Aargau",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,82,3323,3109
19,"Aargau",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,106,1765,1643
19,"Aargau",24,"24 Métallurgie",2023,16,1140,1101
19,"Aargau",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,581,6874,6287
19,"Aargau",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,113,6554,6196
19,"Aargau",27,"27 Fabrication d'équipements électriques",2023,88,3424,3265
19,"Aargau",28,"28 Fabrication de machines et équipements n.c.a.",2023,211,7608,7171
19,"Aargau",29,"29 Industrie automobile",2023,10,100,89
19,"Aargau",30,"30 Fabrication d'autres matériels de transport",2023,9,110,99
19,"Aargau",31,"31 Fabrication de meubles",2023,66,712,637
19,"Aargau",32,"32 Autres industries manufacturières",2023,260,1284,1069
19,"Aargau",33,"33 Réparation et installation de machines et d'équipements",2023,227,1202,1083
19,"Aargau",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,118,4847,4302
19,"Aargau",36,"36 Captage, traitement et distribution d'eau",2023,25,71,39
19,"Aargau",37,"37 Collecte et traitement des eaux usées",2023,57,548,507
19,"Aargau",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,79,1273,1129
19,"Aargau",39,"39 Dépollution et autres services de gestion des déchets",2023,4,47,46
19,"Aargau",41,"41 Construction de bâtiments",2023,590,5500,5066
19,"Aargau",42,"42 Génie civil",2023,99,2099,1983
19,"Aargau",43,"43 Travaux de construction spécialisés",2023,3278,19012,17145
19,"Aargau",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,1504,7682,6632
19,"Aargau",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,1583,18945,16552
19,"Aargau",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,3365,23079,16986
19,"Aargau",49,"49 Transports terrestres et transport par conduites",2023,776,8046,6879
19,"Aargau",50,"50 Transports par eau",2023,7,592,438
19,"Aargau",51,"51 Transports aériens",2023,7,16,11
19,"Aargau",52,"52 Entreposage et services auxiliaires des transports",2023,163,9313,8193
19,"Aargau",53,"53 Activités de poste et de courrier",2023,157,2678,2127
19,"Aargau",55,"55 Hébergement",2023,153,1981,1477
19,"Aargau",56,"56 Restauration",2023,1487,9119,6097
19,"Aargau",58,"58 Édition",2023,84,1084,809
19,"Aargau",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,192,567,322
19,"Aargau",60,"60 Programmation et diffusion",2023,6,84,49
19,"Aargau",61,"61 Télécommunications",2023,58,664,599
19,"Aargau",62,"62 Programmation, conseil et autres activités informatiques",2023,1213,6246,5244
19,"Aargau",63,"63 Services d'information",2023,68,304,250
19,"Aargau",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,347,4299,3618
19,"Aargau",65,"65 Assurance",2023,74,1416,1101
19,"Aargau",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,413,2921,2375
19,"Aargau",68,"68 Activités immobilières",2023,1462,4060,2334
19,"Aargau",69,"69 Activités juridiques et comptables",2023,1306,3661,2509
19,"Aargau",70,"70 Activités des sièges sociaux, conseil de gestion",2023,1508,6298,4946
19,"Aargau",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,1700,8789,7080
19,"Aargau",72,"72 Recherche-développement scientifique",2023,72,4067,3710
19,"Aargau",73,"73 Publicité et études de marché",2023,318,814,573
19,"Aargau",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,1195,2006,1263
19,"Aargau",75,"75 Activités vétérinaires",2023,108,778,543
19,"Aargau",77,"77 Activités de location et location-bail",2023,159,1209,1026
19,"Aargau",78,"78 Activités liées à l'emploi",2023,169,8241,6462
19,"Aargau",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,144,931,620
19,"Aargau",80,"80 Enquêtes et sécurité",2023,47,430,210
19,"Aargau",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,1664,11113,7176
19,"Aargau",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,259,1019,611
19,"Aargau",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,541,10462,8353
19,"Aargau",85,"85 Enseignement",2023,2708,26020,13810
19,"Aargau",86,"86 Activités pour la santé humaine",2023,4153,30966,21676
19,"Aargau",87,"87 Hébergement médico-social et social",2023,223,13925,9438
19,"Aargau",88,"88 Action sociale sans hébergement",2023,1099,8002,4617
19,"Aargau",90,"90 Activités créatives, artistiques et de spectacle",2023,975,1700,697
19,"Aargau",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,78,790,394
19,"Aargau",92,"92 Organisation de jeux de hasard et d'argent",2023,7,317,218
19,"Aargau",93,"93 Activités sportives, récréatives et de loisirs",2023,610,2897,1338
19,"Aargau",94,"94 Activités des organisations associatives",2023,726,6046,3204
19,"Aargau",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,199,595,456
