source_scheme,source_code,target_scheme,target_code,relation,source_id
NOGA_2025,432401,NACE_2.1,4324,broadMatch,ofs-noga2025
NOGA_2025,432409,NACE_2.1,4324,broadMatch,ofs-noga2025
NOGA_2025,433,NACE_2.1,433,exactMatch,ofs-methodologie
NOGA_2025,4331,NACE_2.1,4331,exactMatch,ofs-methodologie
NOGA_2025,433100,NACE_2.1,4331,broadMatch,ofs-noga2025
NOGA_2025,4332,NACE_2.1,4332,exactMatch,ofs-methodologie
NOGA_2025,433201,NACE_2.1,4332,broadMatch,ofs-noga2025
NOGA_2025,433202,NACE_2.1,4332,broadMatch,ofs-noga2025
NOGA_2025,4333,NACE_2.1,4333,exactMatch,ofs-methodologie
NOGA_2025,433301,NACE_2.1,4333,broadMatch,ofs-noga2025
NOGA_2025,433302,NACE_2.1,4333,broadMatch,ofs-noga2025
NOGA_2025,4334,NACE_2.1,4334,exactMatch,ofs-methodologie
NOGA_2025,433401,NACE_2.1,4334,broadMatch,ofs-noga2025
NOGA_2025,433402,NACE_2.1,4334,broadMatch,ofs-noga2025
NOGA_2025,433403,NACE_2.1,4334,broadMatch,ofs-noga2025
NOGA_2025,4335,NACE_2.1,4335,exactMatch,ofs-methodologie
NOGA_2025,433500,NACE_2.1,4335,broadMatch,ofs-noga2025
NOGA_2025,434,NACE_2.1,434,exactMatch,ofs-methodologie
NOGA_2025,4341,NACE_2.1,4341,exactMatch,ofs-methodologie
NOGA_2025,434101,NACE_2.1,4341,broadMatch,ofs-noga2025
NOGA_2025,434102,NACE_2.1,4341,broadMatch,ofs-noga2025
NOGA_2025,434103,NACE_2.1,4341,broadMatch,ofs-noga2025
NOGA_2025,4342,NACE_2.1,4342,exactMatch,ofs-methodologie
NOGA_2025,434201,NACE_2.1,4342,broadMatch,ofs-noga2025
NOGA_2025,434202,NACE_2.1,4342,broadMatch,ofs-noga2025
NOGA_2025,434203,NACE_2.1,4342,broadMatch,ofs-noga2025
NOGA_2025,434209,NACE_2.1,4342,broadMatch,ofs-noga2025
NOGA_2025,435,NACE_2.1,435,exactMatch,ofs-methodologie
NOGA_2025,4350,NACE_2.1,4350,exactMatch,ofs-methodologie
NOGA_2025,435000,NACE_2.1,4350,broadMatch,ofs-noga2025
NOGA_2025,436,NACE_2.1,436,exactMatch,ofs-methodologie
NOGA_2025,4360,NACE_2.1,4360,exactMatch,ofs-methodologie
NOGA_2025,436000,NACE_2.1,4360,broadMatch,ofs-noga2025
NOGA_2025,439,NACE_2.1,439,exactMatch,ofs-methodologie
NOGA_2025,4391,NACE_2.1,4391,exactMatch,ofs-methodologie
NOGA_2025,439100,NACE_2.1,4391,broadMatch,ofs-noga2025
NOGA_2025,4399,NACE_2.1,4399,exactMatch,ofs-methodologie
NOGA_2025,439900,NACE_2.1,4399,broadMatch,ofs-noga2025
NOGA_2025,46,NACE_2.1,46,exactMatch,ofs-methodologie
NOGA_2025,461,NACE_2.1,461,exactMatch,ofs-methodologie
NOGA_2025,4611,NACE_2.1,4611,exactMatch,ofs-methodologie
NOGA_2025,461100,NACE_2.1,4611,broadMatch,ofs-noga2025
NOGA_2025,4612,NACE_2.1,4612,exactMatch,ofs-methodologie
NOGA_2025,461200,NACE_2.1,4612,broadMatch,ofs-noga2025
NOGA_2025,4613,NACE_2.1,4613,exactMatch,ofs-methodologie
NOGA_2025,461300,NACE_2.1,4613,broadMatch,ofs-noga2025
NOGA_2025,4614,NACE_2.1,4614,exactMatch,ofs-methodologie
NOGA_2025,461400,NACE_2.1,4614,broadMatch,ofs-noga2025
NOGA_2025,4615,NACE_2.1,4615,exactMatch,ofs-methodologie
NOGA_2025,461500,NACE_2.1,4615,broadMatch,ofs-noga2025
NOGA_2025,4616,NACE_2.1,4616,exactMatch,ofs-methodologie
NOGA_2025,461600,NACE_2.1,4616,broadMatch,ofs-noga2025
NOGA_2025,4617,NACE_2.1,4617,exactMatch,ofs-methodologie
NOGA_2025,461700,NACE_2.1,4617,broadMatch,ofs-noga2025
NOGA_2025,4618,NACE_2.1,4618,exactMatch,ofs-methodologie
NOGA_2025,461800,NACE_2.1,4618,broadMatch,ofs-noga2025
NOGA_2025,4619,NACE_2.1,4619,exactMatch,ofs-methodologie
NOGA_2025,461900,NACE_2.1,4619,broadMatch,ofs-noga2025
NOGA_2025,462,NACE_2.1,462,exactMatch,ofs-methodologie
NOGA_2025,4621,NACE_2.1,4621,exactMatch,ofs-methodologie
NOGA_2025,462100,NACE_2.1,4621,broadMatch,ofs-noga2025
NOGA_2025,4622,NACE_2.1,4622,exactMatch,ofs-methodologie
NOGA_2025,462200,NACE_2.1,4622,broadMatch,ofs-noga2025
NOGA_2025,4623,NACE_2.1,4623,exactMatch,ofs-methodologie
NOGA_2025,462300,NACE_2.1,4623,broadMatch,ofs-noga2025
NOGA_2025,4624,NACE_2.1,4624,exactMatch,ofs-methodologie
NOGA_2025,462400,NACE_2.1,4624,broadMatch,ofs-noga2025
NOGA_2025,463,NACE_2.1,463,exactMatch,ofs-methodologie
NOGA_2025,4631,NACE_2.1,4631,exactMatch,ofs-methodologie
NOGA_2025,463100,NACE_2.1,4631,broadMatch,ofs-noga2025
NOGA_2025,4632,NACE_2.1,4632,exactMatch,ofs-methodologie
NOGA_2025,463200,NACE_2.1,4632,broadMatch,ofs-noga2025
NOGA_2025,4633,NACE_2.1,4633,exactMatch,ofs-methodologie
NOGA_2025,463300,NACE_2.1,4633,broadMatch,ofs-noga2025
NOGA_2025,4634,NACE_2.1,4634,exactMatch,ofs-methodologie
NOGA_2025,463401,NACE_2.1,4634,broadMatch,ofs-noga2025
NOGA_2025,463402,NACE_2.1,4634,broadMatch,ofs-noga2025
NOGA_2025,4635,NACE_2.1,4635,exactMatch,ofs-methodologie
NOGA_2025,463500,NACE_2.1,4635,broadMatch,ofs-noga2025
NOGA_2025,4636,NACE_2.1,4636,exactMatch,ofs-methodologie
NOGA_2025,463600,NACE_2.1,4636,broadMatch,ofs-noga2025
NOGA_2025,4637,NACE_2.1,4637,exactMatch,ofs-methodologie
NOGA_2025,463700,NACE_2.1,4637,broadMatch,ofs-noga2025
NOGA_2025,4638,NACE_2.1,4638,exactMatch,ofs-methodologie
NOGA_2025,463800,NACE_2.1,4638,broadMatch,ofs-noga2025
NOGA_2025,4639,NACE_2.1,4639,exactMatch,ofs-methodologie
NOGA_2025,463900,NACE_2.1,4639,broadMatch,ofs-noga2025
NOGA_2025,464,NACE_2.1,464,exactMatch,ofs-methodologie
NOGA_2025,4641,NACE_2.1,4641,exactMatch,ofs-methodologie
NOGA_2025,464100,NACE_2.1,4641,broadMatch,ofs-noga2025
NOGA_2025,4642,NACE_2.1,4642,exactMatch,ofs-methodologie
NOGA_2025,464201,NACE_2.1,4642,broadMatch,ofs-noga2025
NOGA_2025,464202,NACE_2.1,4642,broadMatch,ofs-noga2025
NOGA_2025,4643,NACE_2.1,4643,exactMatch,ofs-methodologie
NOGA_2025,464300,NACE_2.1,4643,broadMatch,ofs-noga2025
NOGA_2025,4644,NACE_2.1,4644,exactMatch,ofs-methodologie
NOGA_2025,464400,NACE_2.1,4644,broadMatch,ofs-noga2025
NOGA_2025,4645,NACE_2.1,4645,exactMatch,ofs-methodologie
NOGA_2025,464500,NACE_2.1,4645,broadMatch,ofs-noga2025
NOGA_2025,4646,NACE_2.1,4646,exactMatch,ofs-methodologie
NOGA_2025,464601,NACE_2.1,4646,broadMatch,ofs-noga2025
NOGA_2025,464602,NACE_2.1,4646,broadMatch,ofs-noga2025
NOGA_2025,4647,NACE_2.1,4647,exactMatch,ofs-methodologie
NOGA_2025,464700,NACE_2.1,4647,broadMatch,ofs-noga2025
NOGA_2025,4648,NACE_2.1,4648,exactMatch,ofs-methodologie
NOGA_2025,464801,NACE_2.1,4648,broadMatch,ofs-noga2025
NOGA_2025,464802,NACE_2.1,4648,broadMatch,ofs-noga2025
NOGA_2025,4649,NACE_2.1,4649,exactMatch,ofs-methodologie
NOGA_2025,464901,NACE_2.1,4649,broadMatch,ofs-noga2025
NOGA_2025,464902,NACE_2.1,4649,broadMatch,ofs-noga2025
NOGA_2025,464903,NACE_2.1,4649,broadMatch,ofs-noga2025
NOGA_2025,464909,NACE_2.1,4649,broadMatch,ofs-noga2025
NOGA_2025,465,NACE_2.1,465,exactMatch,ofs-methodologie
NOGA_2025,4650,NACE_2.1,4650,exactMatch,ofs-methodologie
NOGA_2025,465000,NACE_2.1,4650,broadMatch,ofs-noga2025
NOGA_2025,466,NACE_2.1,466,exactMatch,ofs-methodologie
NOGA_2025,4661,NACE_2.1,4661,exactMatch,ofs-methodologie
NOGA_2025,466100,NACE_2.1,4661,broadMatch,ofs-noga2025
NOGA_2025,4662,NACE_2.1,4662,exactMatch,ofs-methodologie
NOGA_2025,466200,NACE_2.1,4662,broadMatch,ofs-noga2025
NOGA_2025,4663,NACE_2.1,4663,exactMatch,ofs-methodologie
NOGA_2025,466300,NACE_2.1,4663,broadMatch,ofs-noga2025
NOGA_2025,4664,NACE_2.1,4664,exactMatch,ofs-methodologie
NOGA_2025,466400,NACE_2.1,4664,broadMatch,ofs-noga2025
NOGA_2025,467,NACE_2.1,467,exactMatch,ofs-methodologie
NOGA_2025,4671,NACE_2.1,4671,exactMatch,ofs-methodologie
NOGA_2025,467101,NACE_2.1,4671,broadMatch,ofs-noga2025
NOGA_2025,467102,NACE_2.1,4671,broadMatch,ofs-noga2025
NOGA_2025,4672,NACE_2.1,4672,exactMatch,ofs-methodologie
NOGA_2025,467200,NACE_2.1,4672,broadMatch,ofs-noga2025
NOGA_2025,4673,NACE_2.1,4673,exactMatch,ofs-methodologie
NOGA_2025,467300,NACE_2.1,4673,broadMatch,ofs-noga2025
NOGA_2025,468,NACE_2.1,468,exactMatch,ofs-methodologie
NOGA_2025,4681,NACE_2.1,4681,exactMatch,ofs-methodologie
NOGA_2025,468101,NACE_2.1,4681,broadMatch,ofs-noga2025
NOGA_2025,468102,NACE_2.1,4681,broadMatch,ofs-noga2025
NOGA_2025,4682,NACE_2.1,4682,exactMatch,ofs-methodologie
NOGA_2025,468201,NACE_2.1,4682,broadMatch,ofs-noga2025
NOGA_2025,468202,NACE_2.1,4682,broadMatch,ofs-noga2025
NOGA_2025,4683,NACE_2.1,4683,exactMatch,ofs-methodologie
NOGA_2025,468301,NACE_2.1,4683,broadMatch,ofs-noga2025
NOGA_2025,468302,NACE_2.1,4683,broadMatch,ofs-noga2025
NOGA_2025,468303,NACE_2.1,4683,broadMatch,ofs-noga2025
NOGA_2025,4684,NACE_2.1,4684,exactMatch,ofs-methodologie
NOGA_2025,468400,NACE_2.1,4684,broadMatch,ofs-noga2025
NOGA_2025,4685,NACE_2.1,4685,exactMatch,ofs-methodologie
NOGA_2025,468500,NACE_2.1,4685,broadMatch,ofs-noga2025
NOGA_2025,4686,NACE_2.1,4686,exactMatch,ofs-methodologie
NOGA_2025,468600,NACE_2.1,4686,broadMatch,ofs-noga2025
NOGA_2025,4687,NACE_2.1,4687,exactMatch,ofs-methodologie
NOGA_2025,468700,NACE_2.1,4687,broadMatch,ofs-noga2025
NOGA_2025,4689,NACE_2.1,4689,exactMatch,ofs-methodologie
NOGA_2025,468900,NACE_2.1,4689,broadMatch,ofs-noga2025
NOGA_2025,469,NACE_2.1,469,exactMatch,ofs-methodologie
NOGA_2025,4690,NACE_2.1,4690,exactMatch,ofs-methodologie
NOGA_2025,469000,NACE_2.1,4690,broadMatch,ofs-noga2025
NOGA_2025,47,NACE_2.1,47,exactMatch,ofs-methodologie
NOGA_2025,471,NACE_2.1,471,exactMatch,ofs-methodologie
NOGA_2025,4711,NACE_2.1,4711,exactMatch,ofs-methodologie
NOGA_2025,471101,NACE_2.1,4711,broadMatch,ofs-noga2025
NOGA_2025,471102,NACE_2.1,4711,broadMatch,ofs-noga2025
NOGA_2025,471103,NACE_2.1,4711,broadMatch,ofs-noga2025
NOGA_2025,471104,NACE_2.1,4711,broadMatch,ofs-noga2025
NOGA_2025,4712,NACE_2.1,4712,exactMatch,ofs-methodologie
NOGA_2025,471200,NACE_2.1,4712,broadMatch,ofs-noga2025
NOGA_2025,472,NACE_2.1,472,exactMatch,ofs-methodologie
NOGA_2025,4721,NACE_2.1,4721,exactMatch,ofs-methodologie
NOGA_2025,472100,NACE_2.1,4721,broadMatch,ofs-noga2025
NOGA_2025,4722,NACE_2.1,4722,exactMatch,ofs-methodologie
NOGA_2025,472200,NACE_2.1,4722,broadMatch,ofs-noga2025
NOGA_2025,4723,NACE_2.1,4723,exactMatch,ofs-methodologie
NOGA_2025,472300,NACE_2.1,4723,broadMatch,ofs-noga2025
NOGA_2025,4724,NACE_2.1,4724,exactMatch,ofs-methodologie
NOGA_2025,472400,NACE_2.1,4724,broadMatch,ofs-noga2025
NOGA_2025,4725,NACE_2.1,4725,exactMatch,ofs-methodologie
NOGA_2025,472500,NACE_2.1,4725,broadMatch,ofs-noga2025
NOGA_2025,4726,NACE_2.1,4726,exactMatch,ofs-methodologie
NOGA_2025,472600,NACE_2.1,4726,broadMatch,ofs-noga2025
NOGA_2025,4727,NACE_2.1,4727,exactMatch,ofs-methodologie
NOGA_2025,472700,NACE_2.1,4727,broadMatch,ofs-noga2025
NOGA_2025,473,NACE_2.1,473,exactMatch,ofs-methodologie
NOGA_2025,4730,NACE_2.1,4730,exactMatch,ofs-methodologie
NOGA_2025,473001,NACE_2.1,4730,broadMatch,ofs-noga2025
NOGA_2025,473002,NACE_2.1,4730,broadMatch,ofs-noga2025
NOGA_2025,474,NACE_2.1,474,exactMatch,ofs-methodologie
NOGA_2025,4740,NACE_2.1,4740,exactMatch,ofs-methodologie
NOGA_2025,474000,NACE_2.1,4740,broadMatch,ofs-noga2025
NOGA_2025,475,NACE_2.1,475,exactMatch,ofs-methodologie
NOGA_2025,4751,NACE_2.1,4751,exactMatch,ofs-methodologie
NOGA_2025,475100,NACE_2.1,4751,broadMatch,ofs-noga2025
NOGA_2025,4752,NACE_2.1,4752,exactMatch,ofs-methodologie
NOGA_2025,475200,NACE_2.1,4752,broadMatch,ofs-noga2025
NOGA_2025,4753,NACE_2.1,4753,exactMatch,ofs-methodologie
NOGA_2025,475300,NACE_2.1,4753,broadMatch,ofs-noga2025
NOGA_2025,4754,NACE_2.1,4754,exactMatch,ofs-methodologie
NOGA_2025,475400,NACE_2.1,4754,broadMatch,ofs-noga2025
NOGA_2025,4755,NACE_2.1,4755,exactMatch,ofs-methodologie
NOGA_2025,475500,NACE_2.1,4755,broadMatch,ofs-noga2025
NOGA_2025,476,NACE_2.1,476,exactMatch,ofs-methodologie
NOGA_2025,4761,NACE_2.1,4761,exactMatch,ofs-methodologie
NOGA_2025,476100,NACE_2.1,4761,broadMatch,ofs-noga2025
NOGA_2025,4762,NACE_2.1,4762,exactMatch,ofs-methodologie
NOGA_2025,476201,NACE_2.1,4762,broadMatch,ofs-noga2025
NOGA_2025,476202,NACE_2.1,4762,broadMatch,ofs-noga2025
NOGA_2025,4763,NACE_2.1,4763,exactMatch,ofs-methodologie
NOGA_2025,476301,NACE_2.1,4763,broadMatch,ofs-noga2025
NOGA_2025,476302,NACE_2.1,4763,broadMatch,ofs-noga2025
NOGA_2025,4764,NACE_2.1,4764,exactMatch,ofs-methodologie
NOGA_2025,476400,NACE_2.1,4764,broadMatch,ofs-noga2025
NOGA_2025,4769,NACE_2.1,4769,exactMatch,ofs-methodologie
NOGA_2025,476900,NACE_2.1,4769,broadMatch,ofs-noga2025
NOGA_2025,477,NACE_2.1,477,exactMatch,ofs-methodologie
NOGA_2025,4771,NACE_2.1,4771,exactMatch,ofs-methodologie
NOGA_2025,477101,NACE_2.1,4771,broadMatch,ofs-noga2025
NOGA_2025,477102,NACE_2.1,4771,broadMatch,ofs-noga2025
NOGA_2025,477103,NACE_2.1,4771,broadMatch,ofs-noga2025
NOGA_2025,477104,NACE_2.1,4771,broadMatch,ofs-noga2025
NOGA_2025,4772,NACE_2.1,4772,exactMatch,ofs-methodologie
NOGA_2025,477201,NACE_2.1,4772,broadMatch,ofs-noga2025
NOGA_2025,477202,NACE_2.1,4772,broadMatch,ofs-noga2025
NOGA_2025,4773,NACE_2.1,4773,exactMatch,ofs-methodologie
NOGA_2025,477300,NACE_2.1,4773,broadMatch,ofs-noga2025
NOGA_2025,4774,NACE_2.1,4774,exactMatch,ofs-methodologie
NOGA_2025,477401,NACE_2.1,4774,broadMatch,ofs-noga2025
NOGA_2025,477402,NACE_2.1,4774,broadMatch,ofs-noga2025
NOGA_2025,477409,NACE_2.1,4774,broadMatch,ofs-noga2025
NOGA_2025,4775,NACE_2.1,4775,exactMatch,ofs-methodologie
NOGA_2025,477501,NACE_2.1,4775,broadMatch,ofs-noga2025
NOGA_2025,477502,NACE_2.1,4775,broadMatch,ofs-noga2025
NOGA_2025,4776,NACE_2.1,4776,exactMatch,ofs-methodologie
NOGA_2025,477601,NACE_2.1,4776,broadMatch,ofs-noga2025
NOGA_2025,477602,NACE_2.1,4776,broadMatch,ofs-noga2025
NOGA_2025,477603,NACE_2.1,4776,broadMatch,ofs-noga2025
NOGA_2025,4777,NACE_2.1,4777,exactMatch,ofs-methodologie
NOGA_2025,477700,NACE_2.1,4777,broadMatch,ofs-noga2025
NOGA_2025,4778,NACE_2.1,4778,exactMatch,ofs-methodologie
NOGA_2025,477800,NACE_2.1,4778,broadMatch,ofs-noga2025
NOGA_2025,4779,NACE_2.1,4779,exactMatch,ofs-methodologie
NOGA_2025,477901,NACE_2.1,4779,broadMatch,ofs-noga2025
NOGA_2025,477902,NACE_2.1,4779,broadMatch,ofs-noga2025
NOGA_2025,478,NACE_2.1,478,exactMatch,ofs-methodologie
NOGA_2025,4781,NACE_2.1,4781,exactMatch,ofs-methodologie
NOGA_2025,478101,NACE_2.1,4781,broadMatch,ofs-noga2025
NOGA_2025,478102,NACE_2.1,4781,broadMatch,ofs-noga2025
NOGA_2025,4782,NACE_2.1,4782,exactMatch,ofs-methodologie
NOGA_2025,478200,NACE_2.1,4782,broadMatch,ofs-noga2025
NOGA_2025,4783,NACE_2.1,4783,exactMatch,ofs-methodologie
NOGA_2025,478300,NACE_2.1,4783,broadMatch,ofs-noga2025
NOGA_2025,479,NACE_2.1,479,exactMatch,ofs-methodologie
NOGA_2025,4791,NACE_2.1,4791,exactMatch,ofs-methodologie
NOGA_2025,479100,NACE_2.1,4791,broadMatch,ofs-noga2025
NOGA_2025,4792,NACE_2.1,4792,exactMatch,ofs-methodologie
NOGA_2025,479200,NACE_2.1,4792,broadMatch,ofs-noga2025
NOGA_2025,49,NACE_2.1,49,exactMatch,ofs-methodologie
NOGA_2025,491,NACE_2.1,491,exactMatch,ofs-methodologie
NOGA_2025,4911,NACE_2.1,4911,exactMatch,ofs-methodologie
NOGA_2025,491100,NACE_2.1,4911,broadMatch,ofs-noga2025
NOGA_2025,4912,NACE_2.1,4912,exactMatch,ofs-methodologie
NOGA_2025,491200,NACE_2.1,4912,broadMatch,ofs-noga2025
NOGA_2025,492,NACE_2.1,492,exactMatch,ofs-methodologie
NOGA_2025,4920,NACE_2.1,4920,exactMatch,ofs-methodologie
NOGA_2025,492000,NACE_2.1,4920,broadMatch,ofs-noga2025
NOGA_2025,493,NACE_2.1,493,exactMatch,ofs-methodologie
NOGA_2025,4931,NACE_2.1,4931,exactMatch,ofs-methodologie
NOGA_2025,493100,NACE_2.1,4931,broadMatch,ofs-noga2025
NOGA_2025,4932,NACE_2.1,4932,exactMatch,ofs-methodologie
NOGA_2025,493200,NACE_2.1,4932,broadMatch,ofs-noga2025
NOGA_2025,4933,NACE_2.1,4933,exactMatch,ofs-methodologie
NOGA_2025,493300,NACE_2.1,4933,broadMatch,ofs-noga2025
NOGA_2025,4934,NACE_2.1,4934,exactMatch,ofs-methodologie
NOGA_2025,493400,NACE_2.1,4934,broadMatch,ofs-noga2025
NOGA_2025,4939,NACE_2.1,4939,exactMatch,ofs-methodologie
NOGA_2025,493900,NACE_2.1,4939,broadMatch,ofs-noga2025
NOGA_2025,494,NACE_2.1,494,exactMatch,ofs-methodologie
NOGA_2025,4941,NACE_2.1,4941,exactMatch,ofs-methodologie
NOGA_2025,494100,NACE_2.1,4941,broadMatch,ofs-noga2025
NOGA_2025,4942,NACE_2.1,4942,exactMatch,ofs-methodologie
NOGA_2025,494200,NACE_2.1,4942,broadMatch,ofs-noga2025
NOGA_2025,495,NACE_2.1,495,exactMatch,ofs-methodologie
NOGA_2025,4950,NACE_2.1,4950,exactMatch,ofs-methodologie
NOGA_2025,495000,NACE_2.1,4950,broadMatch,ofs-noga2025
NOGA_2025,50,NACE_2.1,50,exactMatch,ofs-methodologie
NOGA_2025,501,NACE_2.1,501,exactMatch,ofs-methodologie
NOGA_2025,5010,NACE_2.1,5010,exactMatch,ofs-methodologie
NOGA_2025,501000,NACE_2.1,5010,broadMatch,ofs-noga2025
NOGA_2025,502,NACE_2.1,502,exactMatch,ofs-methodologie
NOGA_2025,5020,NACE_2.1,5020,exactMatch,ofs-methodologie
NOGA_2025,502000,NACE_2.1,5020,broadMatch,ofs-noga2025
NOGA_2025,503,NACE_2.1,503,exactMatch,ofs-methodologie
NOGA_2025,5030,NACE_2.1,5030,exactMatch,ofs-methodologie
NOGA_2025,503000,NACE_2.1,5030,broadMatch,ofs-noga2025
NOGA_2025,504,NACE_2.1,504,exactMatch,ofs-methodologie
NOGA_2025,5040,NACE_2.1,5040,exactMatch,ofs-methodologie
NOGA_2025,504000,NACE_2.1,5040,broadMatch,ofs-noga2025
NOGA_2025,51,NACE_2.1,51,exactMatch,ofs-methodologie
NOGA_2025,511,NACE_2.1,511,exactMatch,ofs-methodologie
NOGA_2025,5110,NACE_2.1,5110,exactMatch,ofs-methodologie
NOGA_2025,511000,NACE_2.1,5110,broadMatch,ofs-noga2025
NOGA_2025,512,NACE_2.1,512,exactMatch,ofs-methodologie
NOGA_2025,5121,NACE_2.1,5121,exactMatch,ofs-methodologie
NOGA_2025,512100,NACE_2.1,5121,broadMatch,ofs-noga2025
NOGA_2025,5122,NACE_2.1,5122,exactMatch,ofs-methodologie
NOGA_2025,512200,NACE_2.1,5122,broadMatch,ofs-noga2025
NOGA_2025,52,NACE_2.1,52,exactMatch,ofs-methodologie
NOGA_2025,521,NACE_2.1,521,exactMatch,ofs-methodologie
NOGA_2025,5210,NACE_2.1,5210,exactMatch,ofs-methodologie
NOGA_2025,521000,NACE_2.1,5210,broadMatch,ofs-noga2025
NOGA_2025,522,NACE_2.1,522,exactMatch,ofs-methodologie
NOGA_2025,5221,NACE_2.1,5221,exactMatch,ofs-methodologie
NOGA_2025,522101,NACE_2.1,5221,broadMatch,ofs-noga2025
NOGA_2025,522102,NACE_2.1,5221,broadMatch,ofs-noga2025
NOGA_2025,522103,NACE_2.1,5221,broadMatch,ofs-noga2025
NOGA_2025,5222,NACE_2.1,5222,exactMatch,ofs-methodologie
NOGA_2025,522200,NACE_2.1,5222,broadMatch,ofs-noga2025
NOGA_2025,5223,NACE_2.1,5223,exactMatch,ofs-methodologie
NOGA_2025,522300,NACE_2.1,5223,broadMatch,ofs-noga2025
NOGA_2025,5224,NACE_2.1,5224,exactMatch,ofs-methodologie
NOGA_2025,522400,NACE_2.1,5224,broadMatch,ofs-noga2025
NOGA_2025,5225,NACE_2.1,5225,exactMatch,ofs-methodologie
NOGA_2025,522500,NACE_2.1,5225,broadMatch,ofs-noga2025
NOGA_2025,5226,NACE_2.1,5226,exactMatch,ofs-methodologie
NOGA_2025,522600,NACE_2.1,5226,broadMatch,ofs-noga2025
NOGA_2025,523,NACE_2.1,523,exactMatch,ofs-methodologie
NOGA_2025,5231,NACE_2.1,5231,exactMatch,ofs-methodologie
NOGA_2025,523100,NACE_2.1,5231,broadMatch,ofs-noga2025
NOGA_2025,5232,NACE_2.1,5232,exactMatch,ofs-methodologie
NOGA_2025,523200,NACE_2.1,5232,broadMatch,ofs-noga2025
NOGA_2025,53,NACE_2.1,53,exactMatch,ofs-methodologie
NOGA_2025,531,NACE_2.1,531,exactMatch,ofs-methodologie
NOGA_2025,5310,NACE_2.1,5310,exactMatch,ofs-methodologie
NOGA_2025,531000,NACE_2.1,5310,broadMatch,ofs-noga2025
NOGA_2025,532,NACE_2.1,532,exactMatch,ofs-methodologie
NOGA_2025,5320,NACE_2.1,5320,exactMatch,ofs-methodologie
NOGA_2025,532000,NACE_2.1,5320,broadMatch,ofs-noga2025
NOGA_2025,533,NACE_2.1,533,exactMatch,ofs-methodologie
NOGA_2025,5330,NACE_2.1,5330,exactMatch,ofs-methodologie
NOGA_2025,533000,NACE_2.1,5330,broadMatch,ofs-noga2025
NOGA_2025,55,NACE_2.1,55,exactMatch,ofs-methodologie
NOGA_2025,551,NACE_2.1,551,exactMatch,ofs-methodologie
NOGA_2025,5510,NACE_2.1,5510,exactMatch,ofs-methodologie
NOGA_2025,551001,NACE_2.1,5510,broadMatch,ofs-noga2025
NOGA_2025,551002,NACE_2.1,5510,broadMatch,ofs-noga2025
NOGA_2025,552,NACE_2.1,552,exactMatch,ofs-methodologie
NOGA_2025,5520,NACE_2.1,5520,exactMatch,ofs-methodologie
NOGA_2025,552001,NACE_2.1,5520,broadMatch,ofs-noga2025
NOGA_2025,552002,NACE_2.1,5520,broadMatch,ofs-noga2025
NOGA_2025,553,NACE_2.1,553,exactMatch,ofs-methodologie
NOGA_2025,5530,NACE_2.1,5530,exactMatch,ofs-methodologie
NOGA_2025,553000,NACE_2.1,5530,broadMatch,ofs-noga2025
NOGA_2025,554,NACE_2.1,554,exactMatch,ofs-methodologie
NOGA_2025,5540,NACE_2.1,5540,exactMatch,ofs-methodologie
NOGA_2025,554000,NACE_2.1,5540,broadMatch,ofs-noga2025
NOGA_2025,559,NACE_2.1,559,exactMatch,ofs-methodologie
NOGA_2025,5590,NACE_2.1,5590,exactMatch,ofs-methodologie
NOGA_2025,559000,NACE_2.1,5590,broadMatch,ofs-noga2025
NOGA_2025,56,NACE_2.1,56,exactMatch,ofs-methodologie
NOGA_2025,561,NACE_2.1,561,exactMatch,ofs-methodologie
NOGA_2025,5611,NACE_2.1,5611,exactMatch,ofs-methodologie
NOGA_2025,561101,NACE_2.1,5611,broadMatch,ofs-noga2025
NOGA_2025,561102,NACE_2.1,5611,broadMatch,ofs-noga2025
NOGA_2025,5612,NACE_2.1,5612,exactMatch,ofs-methodologie
NOGA_2025,561200,NACE_2.1,5612,broadMatch,ofs-noga2025
NOGA_2025,562,NACE_2.1,562,exactMatch,ofs-methodologie
NOGA_2025,5621,NACE_2.1,5621,exactMatch,ofs-methodologie
NOGA_2025,562100,NACE_2.1,5621,broadMatch,ofs-noga2025
NOGA_2025,5622,NACE_2.1,5622,exactMatch,ofs-methodologie
NOGA_2025,562200,NACE_2.1,5622,broadMatch,ofs-noga2025
NOGA_2025,563,NACE_2.1,563,exactMatch,ofs-methodologie
NOGA_2025,5630,NACE_2.1,5630,exactMatch,ofs-methodologie
NOGA_2025,563001,NACE_2.1,5630,broadMatch,ofs-noga2025
NOGA_2025,563002,NACE_2.1,5630,broadMatch,ofs-noga2025
NOGA_2025,564,NACE_2.1,564,exactMatch,ofs-methodologie
NOGA_2025,5640,NACE_2.1,5640,exactMatch,ofs-methodologie
NOGA_2025,564000,NACE_2.1,5640,broadMatch,ofs-noga2025
NOGA_2025,58,NACE_2.1,58,exactMatch,ofs-methodologie
NOGA_2025,581,NACE_2.1,581,exactMatch,ofs-methodologie
NOGA_2025,5811,NACE_2.1,5811,exactMatch,ofs-methodologie
NOGA_2025,581100,NACE_2.1,5811,broadMatch,ofs-noga2025
NOGA_2025,5812,NACE_2.1,5812,exactMatch,ofs-methodologie
NOGA_2025,581200,NACE_2.1,5812,broadMatch,ofs-noga2025
