name,country,date_added,category,source_url,source_list,warning_type,additional_info
stowetrust-sa.ch,,2025-12-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stowetrust-sa_ch/,finma-warnings,unauthorized_provider,stowetrust-sa_ch
HunterCrypto,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/huntercrypto/,finma-warnings,unauthorized_provider,huntercrypto
Tellidex / tellidex.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tellidex-tellidex-com/,finma-warnings,unauthorized_provider,tellidex-tellidex-com
Safeguard Capital / sguard-insurance.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/safeguard-capital-sguard-insurance-com/,finma-warnings,unauthorized_provider,safeguard-capital-sguard-insurance-com
swiss-banking.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-banking-com/,finma-warnings,unauthorized_provider,swiss-banking-com
AlpenBlack Bank / alpenblack.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpenblack-bank-alpenblack-com/,finma-warnings,unauthorized_provider,alpenblack-bank-alpenblack-com
Oasis Wealth Partners / wp-oasis.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/oasis-wealth-partners-wp-oasis-com/,finma-warnings,unauthorized_provider,oasis-wealth-partners-wp-oasis-com
LFtrade / lftrade.net,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lftrade-lftrade-net/,finma-warnings,unauthorized_provider,lftrade-lftrade-net
E-FINANZLY / e-finanzly.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/e-finanzly-e-finanzly-com/,finma-warnings,unauthorized_provider,e-finanzly-e-finanzly-com
Fulcrum / fulcrumlend.com,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fulcrum-fulcrumlend-com/,finma-warnings,unauthorized_provider,fulcrum-fulcrumlend-com
Life Privilège SA,,2025-11-28,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/life-privilege-sa/,finma-warnings,unauthorized_provider,life-privilege-sa
Goldman Peak Ltd.,,2025-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/goldman-peak-ltd/,finma-warnings,unauthorized_provider,goldman-peak-ltd
Novapago AG,,2025-11-28,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/novapago-ag/,finma-warnings,unauthorized_provider,novapago-ag
Swiss Asset Finance / swissassetfinance.com,,2025-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-asset-finance---swissassetfinance_com/,finma-warnings,unauthorized_provider,swiss-asset-finance---swissassetfinance_com
belesta-ag.ch / belesta-ag.com,,2025-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/belesta-ag_ch/,finma-warnings,unauthorized_provider,belesta-ag_ch
fidgen-trust.com,,2025-11-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fidgen-trust_com/,finma-warnings,unauthorized_provider,fidgen-trust_com
invest-4ag.com,,2025-11-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/invest-4ag_com/,finma-warnings,unauthorized_provider,invest-4ag_com
agustin-ag.com,,2025-11-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/agustin-ag_com/,finma-warnings,unauthorized_provider,agustin-ag_com
AltreanGroup / altreangroup.com,,2025-11-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/altreangroup---altreangroup_com/,finma-warnings,unauthorized_provider,altreangroup---altreangroup_com
plus-investmentag.com,,2025-11-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/plus-investmentag_com/,finma-warnings,unauthorized_provider,plus-investmentag_com
ProVexGrowth / provexgrowth.net,,2025-11-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/provexgrowth---provexgrowth_net/,finma-warnings,unauthorized_provider,provexgrowth---provexgrowth_net
swiss-funding.com,,2025-11-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-funding-com/,finma-warnings,unauthorized_provider,swiss-funding-com
gbi-holdingsa.com,,2025-11-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gbi-holdingsa-com/,finma-warnings,unauthorized_provider,gbi-holdingsa-com
geneveinvesting.com,,2025-11-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/geneveinvesting-com/,finma-warnings,unauthorized_provider,geneveinvesting-com
MONYTEX BANK / monytex.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/monytex-bank---monytex_com/,finma-warnings,unauthorized_provider,monytex-bank---monytex_com
OTC Markets / otcmarkets.pro,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/otc-markets---otcmarkets_pro/,finma-warnings,unauthorized_provider,otc-markets---otcmarkets_pro
mirante-fund-management.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mirante-fund-management_com/,finma-warnings,unauthorized_provider,mirante-fund-management_com
EasySwiss24 / easyswiss24.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/easyswiss24---easyswiss24_com/,finma-warnings,unauthorized_provider,easyswiss24---easyswiss24_com
Monero-Trade / monero-trade.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/monero-trade---monero-trade_com/,finma-warnings,unauthorized_provider,monero-trade---monero-trade_com
LuxenRise Management Ltd / luxenrise.com / luxenrise.net,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/luxenrise-management-ltd---luxenrise_com---luxenrise_net/,finma-warnings,unauthorized_provider,luxenrise-management-ltd---luxenrise_com---luxenrise_net
wealthgenerationholding.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wealthgenerationholding_com/,finma-warnings,unauthorized_provider,wealthgenerationholding_com
hemmca-capital.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/hemmca-capital_com/,finma-warnings,unauthorized_provider,hemmca-capital_com
Galveston Advisory / galvestonadvisory.com,,2025-11-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/galveston-advisory---galvestonadvisory_com/,finma-warnings,unauthorized_provider,galveston-advisory---galvestonadvisory_com
janusinvestment-ag.com,,2025-11-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/janusinvestment-ag_com/,finma-warnings,unauthorized_provider,janusinvestment-ag_com
adelga-ag.eu,,2025-11-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/adelga-ag_eu/,finma-warnings,unauthorized_provider,adelga-ag_eu
emasan-ag.com / emasanag.com,,2025-11-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/emasan-ag_com---emasanag_com/,finma-warnings,unauthorized_provider,emasan-ag_com---emasanag_com
BullWayPro / BulsWeyPro,,2025-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bullwaypro-bulsweypro/,finma-warnings,unauthorized_provider,bullwaypro-bulsweypro
patrimoine-immo.ch,,2025-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/patrimoine-immo-ch/,finma-warnings,unauthorized_provider,patrimoine-immo-ch
orvelin-invest.net,,2025-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/orvelin-invest-net/,finma-warnings,unauthorized_provider,orvelin-invest-net
fasam-ag.ch,,2025-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fasam-ag-ch/,finma-warnings,unauthorized_provider,fasam-ag-ch
Value Capital AG,,2025-10-31,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/value-capital-ag/,finma-warnings,unauthorized_provider,value-capital-ag
Konrad Sanierungs GmbH,,2025-10-30,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/konrad-sanierungs-gmbh/,finma-warnings,unauthorized_provider,konrad-sanierungs-gmbh
Momentum Finance Strategy (Switzerland) AG / mf-strategy.com,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/momentum-finance-strategy--switzerland--ag---mf-strategy_com/,finma-warnings,unauthorized_provider,momentum-finance-strategy--switzerland--ag---mf-strategy_com
Privat Kreditgruppe / privatkreditgruppe.ch,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/privat-kreditgruppe---privatkreditgruppe_ch/,finma-warnings,unauthorized_provider,privat-kreditgruppe---privatkreditgruppe_ch
backerinvestmentag.com,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/backerinvestmentag_com/,finma-warnings,unauthorized_provider,backerinvestmentag_com
First Digital Union Bank / firstdigitalunion.com,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/first-digital-union-bank---firstdigitalunion_com/,finma-warnings,unauthorized_provider,first-digital-union-bank---firstdigitalunion_com
Capital Holdings / capitalholdings.icu,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/capital-holdings---capitalholdings_icu/,finma-warnings,unauthorized_provider,capital-holdings---capitalholdings_icu
Swiss Value Group AG,,2025-10-29,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-value-group-ag/,finma-warnings,unauthorized_provider,swiss-value-group-ag
FinmarketsFX,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/finmarketsfx/,finma-warnings,unauthorized_provider,finmarketsfx
www.azeta-sa.company / user.azeta-sa.com / trade.azeta-sa.com,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/www-azeta-sa_company/,finma-warnings,unauthorized_provider,www-azeta-sa_company
transition-ag.eu,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/transition-ag_eu/,finma-warnings,unauthorized_provider,transition-ag_eu
Ventora Limited / ventoralimited.com,,2025-10-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ventora-limited---ventoralimited_com/,finma-warnings,unauthorized_provider,ventora-limited---ventoralimited_com
WAHLKREDIT / wahlkredit.ch,,2025-10-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wahlkredit---wahlkredit_ch/,finma-warnings,unauthorized_provider,wahlkredit---wahlkredit_ch
treola-ag.com,,2025-10-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/treola-ag_com/,finma-warnings,unauthorized_provider,treola-ag_com
Blitz finance / blitz365finance.org,,2025-10-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/blitz-finance---blitz365finance_org/,finma-warnings,unauthorized_provider,blitz-finance---blitz365finance_org
Bitswiss365 / bitswiss365.com / bitswiss365.online,,2025-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bitswiss365-bitswiss365-com/,finma-warnings,unauthorized_provider,bitswiss365-bitswiss365-com
finanzen-teuber.com,,2025-10-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/finanzen-teuber_com/,finma-warnings,unauthorized_provider,finanzen-teuber_com
SilverOak Chartered Bank / silverchrt.com,,2025-10-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/silveroak-chartered-bank---silverchrt_com/,finma-warnings,unauthorized_provider,silveroak-chartered-bank---silverchrt_com
Investicy Broker LLC / investicy.com,,2025-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/investicy-broker-llc---investicy_com/,finma-warnings,unauthorized_provider,investicy-broker-llc---investicy_com
ellis-ag.com,,2025-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ellis-ag_com/,finma-warnings,unauthorized_provider,ellis-ag_com
arixatrade.co,,2025-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/arixatrade_co/,finma-warnings,unauthorized_provider,arixatrade_co
aclon-finance.com,,2025-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/aclon-finance_com/,finma-warnings,unauthorized_provider,aclon-finance_com
UniSmartMove / unismartmove.com,,2025-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/unismartmove---unismartmove_com/,finma-warnings,unauthorized_provider,unismartmove---unismartmove_com
Anchor Heritage Bank / anchorheritagebank.com,,2025-10-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/anchor-heritage-bank---anchorheritagebank_com/,finma-warnings,unauthorized_provider,anchor-heritage-bank---anchorheritagebank_com
Sogelex / sogelex.com,,2025-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sogelex-sogelex-com/,finma-warnings,unauthorized_provider,sogelex-sogelex-com
Pier Point Global / pierpoint-global.com,,2025-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pier-point-global-pierpoint-global-com/,finma-warnings,unauthorized_provider,pier-point-global-pierpoint-global-com
